hex_id,Province,District,DS,Name,Amenity,geometry,Competitor
8861066ea3fffff,Southern,Hambantota,Lunugamwehera,People's Bank ATM,ATM,POINT (81.2274371 6.2522677),Peoples Bank ATM
886102916bfffff,Southern,Hambantota,Hambantota,People's Bank ATM/CDM,ATM,POINT (81.1257224 6.1267045),Peoples Bank ATM
8861110303fffff,Eastern,Ampara,Dehiattakandiya,Peoples Bank ATM,ATM,POINT (81.0471455 7.6711958),Peoples Bank ATM
886111045bfffff,Central,Matale,Laggala,People's bank ATM,ATM,POINT (80.8379867 7.5962499),Peoples Bank ATM
8861112367fffff,Central,Matale,Naula,People's Bank ATM,ATM,POINT (80.6533777 7.7037474),Peoples Bank ATM
886110b657fffff,Eastern,Ampara,Kalmunai,People's Bank ATM,ATM,POINT (81.8270208 7.4127877),Peoples Bank ATM
886110b409fffff,Eastern,Batticaloa,Manmunai South & Eruvil Pattu,People's Bank ATM,ATM,POINT (81.8079825 7.471383),Peoples Bank ATM
8861156b41fffff,Eastern,Ampara,Navithanveli,people's bank ATM,ATM,POINT (81.733064 7.4153208),Peoples Bank ATM
886110b633fffff,Eastern,Ampara,Kalmunai,People's Bank ATM,ATM,POINT (81.812703 7.4406882),Peoples Bank ATM
886115796dfffff,Eastern,Ampara,Karaitivu,People's Bank ATM,ATM,POINT (81.838117 7.380467),Peoples Bank ATM
8861154c99fffff,Eastern,Ampara,Nintavur,People's Bank ATM,ATM,POINT (81.8460405 7.3539032),Peoples Bank ATM
886110b651fffff,Eastern,Ampara,Kalmunai,Peoples Bank ATM,ATM,POINT (81.8313371 7.4035669),Peoples Bank ATM
88611c8ce5fffff,Western,Gampaha,Gampaha,People's Bank ATM,ATM,POINT (79.9975202 7.092201),Peoples Bank ATM
88611c889dfffff,Western,Gampaha,Attanagalla,People's bank new ATM,ATM,POINT (80.1078646 7.1235325),Peoples Bank ATM
88611c0227fffff,North Western,Kurunegala,Pannala,People's Bank ATM,ATM,POINT (79.9751913 7.3215717),Peoples Bank ATM
88611c8d23fffff,Western,Gampaha,Attanagalla,People's Bank ATM,ATM,POINT (80.0549361 7.1569937),Peoples Bank ATM
88611cb92bfffff,Western,Gampaha,Ja Ela,Peoples Bank ATM,ATM,POINT (79.9104961 7.1018929),Peoples Bank ATM
88611c8ce5fffff,Western,Gampaha,Gampaha,Peoples Bank Self Care Unit,ATM,POINT (79.994104 7.0937458),Peoples Bank ATM
88611c8ce5fffff,Western,Gampaha,Gampaha,People's Bank ATM,ATM,POINT (79.9941067 7.0937447),Peoples Bank ATM
88611c8c05fffff,Western,Gampaha,Gampaha,People's Bank ATM,ATM,POINT (80.0345136 7.0867393),Peoples Bank ATM
88611c1a0bfffff,North Western,Kurunegala,Pannala,People's Bank ATM,ATM,POINT (80.1208324 7.3280885),Peoples Bank ATM
88611c88b3fffff,Western,Gampaha,Attanagalla,Peoples Bank Nittambuwa,ATM,POINT (80.0954785 7.1424344),Peoples Bank ATM
88611cc6ebfffff,Sabaragamuwa,Kegalle,Warakapola,Peoples Bank Self Banking Unit,ATM,POINT (80.2003755 7.2284588),Peoples Bank ATM
88611c1533fffff,Western,Gampaha,Divulapitiya,Peoples Bank ATM,ATM,POINT (79.9137264 7.2554122),Peoples Bank ATM
88611c122bfffff,Western,Gampaha,Mirigama,people's bank ATM,ATM,POINT (80.0883066 7.1976945),Peoples Bank ATM
88611c1719fffff,Western,Gampaha,Minuwangoda,People's Bank ATM,ATM,POINT (79.9492559 7.1696775),Peoples Bank ATM
88611c1305fffff,Western,Gampaha,Mirigama,People's Bank Self Banking (ATM & CDM),ATM,POINT (80.1268533 7.2426261),Peoples Bank ATM
88611c8883fffff,Western,Gampaha,Attanagalla,People's Bank ATM,ATM,POINT (80.1105512 7.1256607),Peoples Bank ATM
88611c0769fffff,North Western,Puttalam,Dankotuwa,People's Bank ATM,ATM,POINT (79.8831081 7.2974654),Peoples Bank ATM
88611cb915fffff,Western,Gampaha,Ja Ela,People's Bank ATM,ATM,POINT (79.8906509 7.0815808),Peoples Bank ATM
88611c14a3fffff,Western,Gampaha,Negombo,People's Bank ATM,ATM,POINT (79.8490754 7.2106357),Peoples Bank ATM
88611c14cbfffff,Western,Gampaha,Katana,People's Bank ATM Negombo,ATM,POINT (79.8678313 7.1681799),Peoples Bank ATM
88611c8d23fffff,Western,Gampaha,Attanagalla,People's Bank ATM,ATM,POINT (80.0581945 7.1527341),Peoples Bank ATM
88611c8a39fffff,Sabaragamuwa,Kegalle,Ruwanwella,People's Bank ATM,ATM,POINT (80.1973794 7.0766364),Peoples Bank ATM
8861004c8dfffff,Southern,Matara,Matara Four Gravets,PET ATM,ATM,POINT (80.5734449 5.9386438),Peoples Bank ATM
886100796dfffff,Southern,Matara,Matara Four Gravets,PET ATM,ATM,POINT (80.5370151 5.9483961),Peoples Bank ATM
886100491dfffff,Southern,Hambantota,Tangalle,People's Bank ATM (PET),ATM,POINT (80.7935975 6.0246248),Peoples Bank ATM
88611cc4bbfffff,Western,Gampaha,Mirigama,People's Bank ATM,ATM,POINT (80.1343669 7.2911041),Peoples Bank ATM
88611cc081fffff,North Western,Kurunegala,Polgahawela,People's Bank ATM,ATM,POINT (80.304203 7.3293005),Peoples Bank ATM
88611c0341fffff,North Western,Kurunegala,Pannala,People's Bank ATM,ATM,POINT (80.021518 7.3293096),Peoples Bank ATM
88611c15b7fffff,Western,Gampaha,Katana,"People's Bank ATM,CDM Kochchikade",ATM,POINT (79.8587602 7.2646198),Peoples Bank ATM
88611cc465fffff,North Western,Kurunegala,Alawwa,People's Bank ATM,ATM,POINT (80.2380999 7.2950909),Peoples Bank ATM
88611cd683fffff,Sabaragamuwa,Kegalle,Galigamuwa,Peoples Bank ATM,ATM,POINT (80.287808 7.1235939),Peoples Bank ATM
88611c899bfffff,Western,Gampaha,Mirigama,People's Bank (ATM & CDM),ATM,POINT (80.1235391 7.1674138),Peoples Bank ATM
88611cc447fffff,Sabaragamuwa,Kegalle,Warakapola,People's Bank ATM,ATM,POINT (80.2202416 7.2722772),Peoples Bank ATM
88611cc2cbfffff,Sabaragamuwa,Kegalle,Kegalle,PEOPLE'S BANK ATM,ATM,POINT (80.3410234 7.2524038),Peoples Bank ATM
88611cc313fffff,Sabaragamuwa,Kegalle,Rambukkana,People's Bank - Smart Banking Center,ATM,POINT (80.3894969 7.3233242),Peoples Bank ATM
88611cc313fffff,Sabaragamuwa,Kegalle,Rambukkana,People's Bank ATM,ATM,POINT (80.3907592 7.3214839),Peoples Bank ATM
88611cd1d1fffff,Sabaragamuwa,Kegalle,Mawanella,People's Bank ATM,ATM,POINT (80.4483633 7.2516877),Peoples Bank ATM
88611cd611fffff,Sabaragamuwa,Kegalle,Bulathkohipitiya,People's Bank ATM,ATM,POINT (80.3350187 7.1066103),Peoples Bank ATM
88611cd2e3fffff,Sabaragamuwa,Kegalle,Aranayake,People's Bank ATM,ATM,POINT (80.4584184 7.1725264),Peoples Bank ATM
88611cd147fffff,Central,Kandy,Yatinuwara,People's Bank ATM,ATM,POINT (80.5247032 7.2588014),Peoples Bank ATM
8861026981fffff,Central,Kandy,Udapalatha,People's Bank ATM,ATM,POINT (80.5665619 7.1620743),Peoples Bank ATM
886102698dfffff,Central,Kandy,Udapalatha,People's Bank ATM,ATM,POINT (80.5713396 7.1625151),Peoples Bank ATM
886111a495fffff,Central,Kandy,Yatinuwara,People's Bank ATM,ATM,POINT (80.5509522 7.2651171),Peoples Bank ATM
8861027547fffff,Central,Nuwara Eliya,Ambagamuwa,People's Bank ATM,ATM,POINT (80.5718171 6.8341157),Peoples Bank ATM
88610270b1fffff,Central,Nuwara Eliya,Ambagamuwa,Peoples Bank ATM,ATM,POINT (80.600507 6.8555738),Peoples Bank ATM
8861027a9dfffff,Central,Nuwara Eliya,Nuwara Eliya,people's Bank ATM,ATM,POINT (80.6629925 6.934515),Peoples Bank ATM
8861026a97fffff,Central,Kandy,Pasbagekorale,ATM Peoples Bank,ATM,POINT (80.5353035 7.0556499),Peoples Bank ATM
8861027b51fffff,Central,Nuwara Eliya,Nuwara Eliya,People's Bank ATM,ATM,POINT (80.7676233 6.9728329),Peoples Bank ATM
886111a4a7fffff,Central,Kandy,Yatinuwara,Peoples Bank ATM,ATM,POINT (80.569501 7.2973462),Peoples Bank ATM
886111a6b3fffff,Central,Kandy,Udunuwara,People's Bank ATM,ATM,POINT (80.5745512 7.2288003),Peoples Bank ATM
8861026a97fffff,Central,Kandy,Pasbagekorale,ATM People's Bank 2,ATM,POINT (80.5348486 7.0566083),Peoples Bank ATM
886111a425fffff,Central,Kandy,Gangawata Korale,People's Bank ATM,ATM,POINT (80.6371538 7.2975186),Peoples Bank ATM
8861024c59fffff,Central,Nuwara Eliya,Walapane,People's Bank ATM இராகலை,ATM,POINT (80.8575457 7.0117246),Peoples Bank ATM
88611cd717fffff,Sabaragamuwa,Kegalle,Kegalle,Peoples Bank ATM,ATM,POINT (80.3623248 7.1733465),Peoples Bank ATM
88611ccc13fffff,North Western,Kurunegala,Narammala,People's Bank ATM,ATM,POINT (80.2145217 7.4328929),Peoples Bank ATM
88611c5755fffff,North Western,Kurunegala,Kuliyapitiya East,People's Bank ATM,ATM,POINT (80.1884039 7.5337174),Peoples Bank ATM
88611c0b59fffff,North Western,Kurunegala,Kuliyapitiya West,People's Bank ATM,ATM,POINT (80.039134 7.4690866),Peoples Bank ATM
88611c5595fffff,North Western,Kurunegala,Panduwasnuwara West,People's bank ATM,ATM,POINT (80.0838851 7.6068277),Peoples Bank ATM
88611c0e05fffff,North Western,Puttalam,Nattandiya,People's Bank ATM,ATM,POINT (79.864593 7.4106236),Peoples Bank ATM
88611ccf27fffff,North Western,Kurunegala,Weerabugedara,People's Bank ATM,ATM,POINT (80.3041899 7.4678366),Peoples Bank ATM
88611c0547fffff,North Western,Puttalam,Wennappuwa,People's Bank ATM,ATM,POINT (79.8406285 7.3438076),Peoples Bank ATM
88611c0d19fffff,North Western,Puttalam,Madampe,People's Bank ATM,ATM,POINT (79.8404279 7.497087),Peoples Bank ATM
886111ad9dfffff,Central,Matale,Matale,People's Bank ATM,ATM,POINT (80.622638 7.4691745),Peoples Bank ATM
88611cd80dfffff,Central,Kandy,Tumpane,People's Bank ATM,ATM,POINT (80.5204121 7.3723266),Peoples Bank ATM
88611cdb63fffff,Central,Kandy,Poojapitiya,Peoples Bank Atm,ATM,POINT (80.5864052 7.3808647),Peoples Bank ATM
88611cd96dfffff,Central,Kandy,Poojapitiya,People's Bank ATM,ATM,POINT (80.5717108 7.4384646),Peoples Bank ATM
88611cca69fffff,North Western,Kurunegala,Mawathagama,Poeple's Bank ATM,ATM,POINT (80.4492438 7.4313669),Peoples Bank ATM
8861ad2ac7fffff,Northern,Jaffna,Jaffna,Peoples bank atm,ATM,POINT (80.0132306 9.6689989),Peoples Bank ATM
8861ad3919fffff,Northern,Jaffna,Thenmaradchi (Chavakachcheri),People's Bank ATM,ATM,POINT (80.1642772 9.6596301),Peoples Bank ATM
8861ad2ac3fffff,Northern,Jaffna,Jaffna,People's Bank ATM,ATM,POINT (80.0099761 9.6669877),Peoples Bank ATM
8861ad3919fffff,Northern,Jaffna,Thenmaradchi (Chavakachcheri),People's Bank ATM,ATM,POINT (80.1611437 9.6592979),Peoples Bank ATM
8861ad2807fffff,Northern,Jaffna,Valikamam South (Uduvil),People's Bank ATM machine,ATM,POINT (80.0277242 9.7445359),Peoples Bank ATM
8861ad2ae1fffff,Northern,Jaffna,Nallur,People's Bank ATM மக்கள் வங்கி මහජන බැංකු විදුලි මුදල් කව්ලුව,ATM,POINT (80.0215749 9.683837),Peoples Bank ATM
8861156321fffff,Eastern,Ampara,Ampara,Peolpe's Bank Atm,ATM,POINT (81.6884589 7.2988957),Peoples Bank ATM
88610240dbfffff,Uva,Badulla,Welimada,People's Bank ATM,ATM,POINT (80.9125577 6.9036069),Peoples Bank ATM
8861024091fffff,Uva,Badulla,Uvaparanagama,People's Bank ATM,ATM,POINT (80.8971627 6.9276684),Peoples Bank ATM
88610240a1fffff,Uva,Badulla,Uvaparanagama,People’s ATM,ATM,POINT (80.9254171 6.9552608),Peoples Bank ATM
8861024149fffff,Uva,Badulla,Hali-Ela,People's Bank ATM,ATM,POINT (81.0319202 6.9558991),Peoples Bank ATM
88611e54c7fffff,Northern,Vavuniya,Vengalacheddikulam,ATM - People's Bank,ATM,POINT (80.3150469 8.6510875),Peoples Bank ATM
88611e91adfffff,North Central,Anuradhapura,Galnewa,Pepole's Bank ATM Card Centre,ATM,POINT (80.4805021 8.0350133),Peoples Bank ATM
8861029191fffff,Southern,Hambantota,Ambalantota,People's Bank ATM/CDM,ATM,POINT (81.0230952 6.122756),Peoples Bank ATM
88610280d1fffff,Southern,Hambantota,Angunakolapelessa,People's Bank ATM,ATM,POINT (80.8977593 6.1649161),Peoples Bank ATM
88610284e1fffff,Southern,Hambantota,Weeraketiya,People's Bank ATM,ATM,POINT (80.7656476 6.1505008),Peoples Bank ATM
886100491dfffff,Southern,Hambantota,Tangalle,Self Banking (People's Bank ATM),ATM,POINT (80.7949966 6.0268989),Peoples Bank ATM
8861119723fffff,Uva,Monaragala,Bibile,People's Bank ATM,ATM,POINT (81.2247739 7.1573763),Peoples Bank ATM
8861112255fffff,Central,Matale,Pallepola,People's Bank ATM,ATM,POINT (80.6065973 7.6248044),Peoples Bank ATM
8861131609fffff,Eastern,Trincomalee,Town & Gravets,People’s Bank ATM,ATM,POINT (81.2393615 8.5648512),Peoples Bank ATM
8861ad28cdfffff,Northern,Jaffna,Valikamam South West (Sandilipay),People's Bank Manipay ATM,ATM,POINT (79.9960997 9.7170957),Peoples Bank ATM
8861ad2803fffff,Northern,Jaffna,Valikamam South (Uduvil),People's Bank ATM,ATM,POINT (80.0238938 9.7295593),Peoples Bank ATM
8861ad66cbfffff,Northern,Jaffna,Valikamam North (Thllippalai),PEOPLE'S BANK ATM,ATM,POINT (80.0476283 9.8147283),Peoples Bank ATM
8861006a37fffff,Southern,Galle,Habaraduwa,People's bank ATM,ATM,POINT (80.3643188 5.9725162),Peoples Bank ATM
88610068cdfffff,Southern,Galle,Habaraduwa,People's bank ATM,ATM,POINT (80.3254568 5.9879483),Peoples Bank ATM
88611cc8e9fffff,North Western,Kurunegala,Kurunegala,People’s Bank Maliyadeva Collecting Center,ATM,POINT (80.3633317 7.4887838),Peoples Bank ATM
88611cc8c1fffff,North Western,Kurunegala,Kurunegala,People's Bank ATM,ATM,POINT (80.3561832 7.476376),Peoples Bank ATM
88611cc817fffff,North Western,Kurunegala,Kurunegala,People's Bank ATM,ATM,POINT (80.3671226 7.4871093),Peoples Bank ATM
88611cc811fffff,North Western,Kurunegala,Kurunegala,Peoples Bank Atm,ATM,POINT (80.3742539 7.4780591),Peoples Bank ATM
88611cc8e9fffff,North Western,Kurunegala,Kurunegala,Peoples Bank ATM,ATM,POINT (80.3652018 7.4897054),Peoples Bank ATM
88611ccf4dfffff,North Western,Kurunegala,Polgahawela,People's Bank ATM,ATM,POINT (80.328015 7.4184968),Peoples Bank ATM
886111b845fffff,Central,Kandy,Minipe,People's Bank ATM,ATM,POINT (80.9492779 7.3512359),Peoples Bank ATM
886113160bfffff,Eastern,Trincomalee,Town & Gravets,People's Bank ATM,ATM,POINT (81.2332598 8.5666918),Peoples Bank ATM
88610264b5fffff,Sabaragamuwa,Kegalle,Deraniyagala,Peoples bank ATM,ATM,POINT (80.3396229 6.9279918),Peoples Bank ATM
8861ad3991fffff,Northern,Jaffna,Thenmaradchi (Chavakachcheri),People's Bank With ATM,ATM,POINT (80.0976413 9.6710382),Peoples Bank ATM
8861111095fffff,Eastern,Ampara,Dehiattakandiya,People's Bank ATM (Self Banking),ATM,POINT (81.0421283 7.5685892),Peoples Bank ATM
886102aad5fffff,Southern,Matara,Kotapola,People's Bank ATM/CDM,ATM,POINT (80.5442924 6.2939839),Peoples Bank ATM
886102a853fffff,Southern,Matara,Kotapola,People's Bank ATM,ATM,POINT (80.5607334 6.3425188),Peoples Bank ATM
886102a195fffff,Southern,Matara,Pitabaddara,Peoples Bank ATM,ATM,POINT (80.4915419 6.2601185),Peoples Bank ATM
886103c129fffff,Southern,Galle,Elpitiya,People's Bank ATM,ATM,POINT (80.1643389 6.2931245),Peoples Bank ATM
886103c18bfffff,Southern,Galle,Karandeniya,people's Bank ATM,ATM,POINT (80.0915065 6.2705439),Peoples Bank ATM
8861035225fffff,Western,Kalutara,Matugama,People's Bank ATM,ATM,POINT (80.0769542 6.4687377),Peoples Bank ATM
886103c8b5fffff,Western,Kalutara,Walallawita,Peoples Bank ATM,ATM,POINT (80.0836791 6.410792),Peoples Bank ATM
88611c4d83fffff,North Western,Puttalam,Anamaduwa,People's Bank ATM,ATM,POINT (80.0118018 7.8765609),Peoples Bank ATM
88611c7765fffff,North Western,Puttalam,Chilaw,Peoples Bank Self Banking Unit,ATM,POINT (79.794597 7.5788867),Peoples Bank ATM
88611e862dfffff,North Western,Kurunegala,Galgamuwa,People's Bank ATM,ATM,POINT (80.2713731 7.9971554),Peoples Bank ATM
886102b581fffff,Southern,Matara,Athuraliya,People's Bank ATM,ATM,POINT (80.4775468 6.1001659),Peoples Bank ATM
886102b453fffff,Southern,Matara,Malimbada,People’s bank ATM,ATM,POINT (80.4955275 6.0238209),Peoples Bank ATM
88611c0c01fffff,North Western,Puttalam,Mahawewa,People's Bank ATM,ATM,POINT (79.8267655 7.457222),Peoples Bank ATM
88611c0eedfffff,North Western,Puttalam,Mahawewa,People's Bank ATM,ATM,POINT (79.8307852 7.4117805),Peoples Bank ATM
886102b197fffff,Southern,Matara,Mulatiyana,Peoples Bank ATM,ATM,POINT (80.6044431 6.1515511),Peoples Bank ATM
886102a31dfffff,Southern,Matara,Pasgoda,People's ATM,ATM,POINT (80.5893527 6.1995342),Peoples Bank ATM
88611ea05bfffff,North Western,Puttalam,Karuwalagaswewa,People's Bank ATM,ATM,POINT (79.9561857 8.0560043),Peoples Bank ATM
88611ea445fffff,North Western,Puttalam,Puttalam,People's ATM,ATM,POINT (79.8315342 8.0295878),Peoples Bank ATM
88611154a3fffff,North Central,Polonnaruwa,Dimbulagala,People's Bank ATM,ATM,POINT (81.1249043 7.9058141),Peoples Bank ATM
886111a425fffff,Central,Kandy,Gangawata Korale,Peoples Bank ATM,ATM,POINT (80.6363654 7.2929265),Peoples Bank ATM
886111a43bfffff,Central,Kandy,Gangawata Korale,People's Bank ATM,ATM,POINT (80.6092931 7.2720556),Peoples Bank ATM
886111a421fffff,Central,Kandy,Gangawata Korale,People's Bank ATM,ATM,POINT (80.6319961 7.2881916),Peoples Bank ATM
886111a4e9fffff,Central,Kandy,Gangawata Korale,Peoples Bank Self Banking Unit peradeniya,ATM,POINT (80.5969356 7.2645131),Peoples Bank ATM
886111a4e9fffff,Central,Kandy,Gangawata Korale,Peoples' Bank ATM,ATM,POINT (80.5964791 7.2643797),Peoples Bank ATM
886111a4cdfffff,Central,Kandy,Udunuwara,Peoples' Bank ATM,ATM,POINT (80.5970962 7.2537555),Peoples Bank ATM
